SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND,Rainfall_Category,Lag_1,Lag_2,Lag_3,Rolling_3,Rolling_5
Jammu & Kashmir,1985,80.1,23.7,42.1,71.4,106.9,54.4,295.5,154.8,54.7,90,13.9,179.7,1167.1,103.9,220.4,559.4,283.5,Normal,1157.4,1485.2,1202.2,1281.6000000000001,1199.64
Jammu & Kashmir,1986,20.9,110.9,235,163.7,72.4,63.5,230.8,217.9,36.9,45.5,164.1,159.5,1521,131.8,471.1,548.9,369.2,Normal,1167.1,1157.4,1485.2,1269.9,1229.48
Jammu & Kashmir,1987,45,150.1,140.4,134.7,234.4,125.1,71.9,128.4,47,122.8,0.3,15.9,1216,195.1,509.5,372.5,139,Normal,1521,1167.1,1157.4,1281.8333333333333,1306.58
Jammu & Kashmir,1988,78.2,155.5,280.2,46.8,39.9,76.3,413.8,165.7,308.6,5.4,7,93.6,1670.9,233.6,366.9,964.4,106,Heavy Rainfall,1216,1521,1167.1,1301.3666666666666,1309.34
Jammu & Kashmir,1989,74.9,78.2,134.1,114.6,139,69.1,293.8,114.9,39.3,40.3,50.7,67.1,1216,153.1,387.7,517.1,158.1,Normal,1670.9,1216,1521,1469.3,1346.48
Jammu & Kashmir,1990,110.2,206.5,309.8,98.4,28.6,69.1,193.3,133.5,115.6,38.6,10.5,259.7,1574,316.7,436.9,511.5,308.9,Normal,1216,1670.9,1216,1367.6333333333334,1358.2
Jammu & Kashmir,1991,71.3,216.5,176.1,233.2,93.5,75.6,162.8,204.4,148.9,10.6,5.6,50.5,1448.8,287.8,502.7,591.6,66.7,Normal,1574,1216,1670.9,1486.9666666666667,1439.58
Jammu & Kashmir,1992,161.9,91.2,194.7,86.8,110.7,44.6,168.8,306.1,226.6,22.6,36.4,27.6,1478.1,253.2,392.2,746.1,86.6,Normal,1448.8,1574,1216,1412.9333333333334,1425.14
Jammu & Kashmir,1993,114.9,123.6,233.1,31.8,106.5,93.6,324.7,63.4,84.3,13.2,54.4,0.2,1243.8,238.5,371.4,566,67.8,Normal,1478.1,1448.8,1574,1500.3,1477.56
Jammu & Kashmir,1994,139.9,133,82.3,136.6,99.2,107.9,344.7,329.1,88.6,32.4,2.7,236,1732.5,273,318.1,870.3,271.1,Heavy Rainfall,1243.8,1478.1,1448.8,1390.2333333333333,1392.1399999999999
Jammu & Kashmir,1995,101.4,210.2,129.3,124.9,74.4,56,408,241.3,140.1,38.8,45.6,49.6,1619.6,311.6,328.5,845.4,134.1,Normal,1732.5,1243.8,1478.1,1484.8,1495.44
Jammu & Kashmir,1996,127.5,115.7,213.6,85.4,125.5,182,136,441.5,52.3,96.4,25.8,18.8,1620.4,243.2,424.4,811.8,141,Normal,1619.6,1732.5,1243.8,1531.9666666666667,1504.56
Jammu & Kashmir,1997,68.4,55.6,164.1,144.5,89.1,81.2,126.6,270.2,75.4,77.3,84.3,59.2,1295.9,124,397.7,553.4,220.8,Normal,1620.4,1619.6,1732.5,1657.5,1538.8799999999999
Jammu & Kashmir,1998,75,297.2,185.4,192.8,75.1,59.3,161,131.1,97.9,49.2,1.8,0,1325.9,372.2,453.3,449.3,51.1,Normal,1295.9,1620.4,1619.6,1511.9666666666667,1502.44
Jammu & Kashmir,1999,183.5,56,91.6,24.3,47.6,51.9,133.8,145,84.8,3.5,68.4,0.2,890.3,239.4,163.5,415.5,72,Normal,1325.9,1295.9,1620.4,1414.0666666666668,1518.8600000000001
Jammu & Kashmir,2000,159.5,106.6,90.4,30.4,51.1,95.5,193.7,123.6,73.2,1.4,21,38.2,984.6,266.2,171.9,485.9,60.6,Normal,890.3,1325.9,1295.9,1170.7,1350.42
Jammu & Kashmir,2001,17.4,54.3,81.7,92.8,69.6,121.7,243.9,126.7,53.9,12.7,51.6,26.4,952.7,71.7,244.1,546.3,90.6,Normal,984.6,890.3,1325.9,1066.9333333333334,1223.42
Jammu & Kashmir,2002,58.7,101.2,105.5,86.3,33,94.2,78.7,217.4,97.9,15.2,0.7,14.6,903.5,159.9,224.8,488.3,30.5,Normal,952.7,984.6,890.3,942.5333333333333,1089.88
Jammu & Kashmir,2003,26.9,267.2,170.9,117.5,111.3,41,136,185.5,126.1,13.3,33.7,81.7,1311.1,294.2,399.7,488.5,128.8,Normal,903.5,952.7,984.6,946.9333333333334,1011.4
Jammu & Kashmir,2004,176,70.6,21.2,118.9,87.5,95.2,118,77.9,40.5,73.3,23.3,42.4,944.9,246.6,227.6,331.8,138.9,Normal,1311.1,903.5,952.7,1055.7666666666667,1008.4399999999999
Jammu & Kashmir,2005,296,403.5,189.7,64.9,92,41.6,440.3,77.7,50,14.6,21.8,0.5,1692.7,699.5,346.6,609.7,37,Heavy Rainfall,944.9,1311.1,903.5,1053.1666666666665,1019.36
Jammu & Kashmir,2006,200.3,92.3,96.8,34.4,43.8,74.3,209,331.5,203,46.2,72.5,115.8,1519.8,292.5,174.9,817.8,234.5,Normal,1692.7,944.9,1311.1,1316.2333333333333,1160.98
Jammu & Kashmir,2007,12.3,116.7,259.3,15,65.6,143.9,132.4,196.8,33,1.6,0,47,1023.5,129,339.8,506.1,48.6,Normal,1519.8,1692.7,944.9,1385.8,1274.4
Jammu & Kashmir,2008,153.5,130.8,9.9,97.7,63.3,134.9,266.3,166,44.7,42.4,25.2,89.8,1224.5,284.2,170.8,612,157.4,Normal,1023.5,1519.8,1692.7,1412,1298.4
Jammu & Kashmir,2009,120.3,117.9,63.7,113.5,64.3,64.1,347.02004305190144,96.5,50.5,8.1,39.49643284654058,18.968645284825275,1409.4492071119655,238.2,241.5,1063.851579703207,153.64862275449102,Normal,1224.5,1023.5,1519.8,1255.9333333333334,1281.08
Jammu & Kashmir,2010,30.9,142.2,34.9,63.9,128.3,67.4,137.3,253.2,65,25,13.6,36.1,997.9,173.2,227.1,522.9,74.7,Normal,1409.4492071119655,1224.5,1023.5,1219.1497357039884,1373.989841422393
Jammu & Kashmir,2011,43.4,211.6,97.8,89,32.4,72.5,81.6,131.2,72,19.4,12.9,23.8,887.6,254.9,219.2,357.3,56.1,Normal,997.9,1409.4492071119655,1224.5,1210.6164023706551,1235.029841422393
Jammu & Kashmir,2012,150.9,95.8,45.2,86.6,48.9,32.6,118.8,264.9,106.7,15.7,10.8,57.8,1034.7,246.7,180.7,523,84.3,Normal,887.6,997.9,1409.4492071119655,1098.3164023706552,1108.5898414223932
Jammu & Kashmir,2013,52.2,136.4,41.9,47.4,47.4,80.5,125.1,219.1,41.2,34.4,13.4,20.3,859.3,188.6,136.7,465.8,68.1,Normal,1034.7,887.6,997.9,973.4,1110.8298414223932
Jammu & Kashmir,2014,75.8,64,153.1,76.1,52.7,25.3,100.5,134.6,362.8,32.2,14.1,2.3,1093.4,139.8,281.9,623.2,48.5,Normal,859.3,1034.7,887.6,927.2,1037.789841422393
Jammu & Kashmir,2015,27.9,187.2,341.4,173.3,64.6,121.4,233.2,129.2,130.2,87.1,38.1,39.3,1572.8,215.1,579.3,614,164.5,Normal,1093.4,859.3,1034.7,995.8000000000001,974.58
Jammu & Kashmir,2016,34.5,44.4,191.4,82,58.4,62.9,193,181.8,45.1,3.3,0,6.1,902.8,78.8,331.8,482.7,9.4,Normal,1572.8,1093.4,859.3,1175.1666666666667,1089.56
Jammu & Kashmir,2017,255.5,106.4,85,156.7,38.5,158.5,180.7,161.4,43.3,0.3,11.3,81.5,1278.9,361.8,280.1,543.9,93.1,Normal,902.8,1572.8,1093.4,1189.6666666666667,1092.6
Jharkhand,1901,92.7,66.6,11.1,18.4,33.5,70.9,269.4,415.1,248,37.3,11.5,0,1274.5,159.3,63,1003.4,48.8,Normal,NA,NA,NA,NA,NA
Jharkhand,1902,4.2,7.7,13.2,28.5,59.8,89.9,456.1,204.9,306.6,17.6,5.9,3.2,1197.6,11.9,101.5,1057.5,26.7,Normal,1274.5,NA,NA,NA,NA
Jharkhand,1903,25.1,19.5,10.7,32.8,56.4,142.1,206.1,280.8,190.2,210.1,0.5,0,1174.3,44.6,99.9,819.3,210.6,Normal,1197.6,1274.5,NA,NA,NA
Jharkhand,1904,2.5,17,38.1,9.1,116.1,308.9,494.1,336.1,125.6,30.6,2.3,0.4,1480.7,19.6,163.3,1264.6,33.3,Normal,1174.3,1197.6,1274.5,1215.4666666666667,NA
Jharkhand,1905,38.4,53.3,61.6,32.9,66.2,41.5,420.3,293.7,322.8,21.3,0,2.7,1354.7,91.7,160.7,1078.3,24,Normal,1480.7,1174.3,1197.6,1284.2,NA
Jharkhand,1906,45.8,128.5,35.9,1.7,33.9,170.9,355.6,251.6,185.4,96.8,7.1,1.1,1314.3,174.3,71.5,963.5,105,Normal,1354.7,1480.7,1174.3,1336.5666666666666,1296.36
Jharkhand,1907,2,59.3,76,26.3,27.4,338.1,230.4,469.4,200.2,1.7,0,24.8,1455.7,61.4,129.7,1238.1,26.5,Normal,1314.3,1354.7,1480.7,1383.2333333333333,1304.32
Jharkhand,1908,12.2,46.4,4.8,0.6,48.6,210.1,326.2,368,171.6,25.5,0.1,0.1,1214.2,58.7,54,1075.9,25.6,Normal,1455.7,1314.3,1354.7,1374.9,1355.94
Jharkhand,1909,32.2,10.1,0.9,78.8,27.2,314,319.9,360.3,267.8,23.4,0,13.3,1447.9,42.3,106.9,1262,36.7,Normal,1214.2,1455.7,1314.3,1328.0666666666666,1363.92
Jharkhand,1910,20.7,9,2.4,24.4,43.7,255.5,268.6,334.5,244.7,84.2,9.4,0.3,1297.6,29.7,70.5,1103.3,94,Normal,1447.9,1214.2,1455.7,1372.6000000000001,1357.3600000000001
Jharkhand,1911,0.7,0.2,31.5,7.7,25.5,391.6,164.2,410.3,303.5,100.5,39.7,0,1475.4,0.9,64.7,1269.6,140.2,Normal,1297.6,1447.9,1214.2,1319.9,1345.94
Jharkhand,1912,1.7,25.1,15.2,29.7,42.4,125.2,361.7,347.6,108.7,34.3,51.2,0,1142.9,26.9,87.4,943.2,85.5,Normal,1475.4,1297.6,1447.9,1406.9666666666667,1378.16
Jharkhand,1913,1.9,111.6,40.1,1,77.9,375.5,321.3,383.8,164.3,73.8,18.3,16.3,1585.6,113.5,118.9,1244.8,108.4,Normal,1142.9,1475.4,1297.6,1305.3,1315.6000000000001
Jharkhand,1914,0.1,24.6,19.4,23.6,150.1,123.8,354.4,337,159.5,16.7,0,6.2,1215.5,24.8,193.1,974.7,23,Normal,1585.6,1142.9,1475.4,1401.3,1389.88
Jharkhand,1915,7.7,36.7,33.4,10.7,58.6,149.7,270.2,220.5,214.7,60,39.9,0.1,1102.3,44.4,102.7,855.1,100,Normal,1215.5,1585.6,1142.9,1314.6666666666667,1343.4
Jharkhand,1916,0,14.3,0.2,17.1,22.6,283.5,224.9,303.2,231.5,253.2,13.8,0,1364.3,14.3,39.9,1043.1,267,Normal,1102.3,1215.5,1585.6,1301.1333333333332,1304.34
Jharkhand,1917,1.7,40.1,17.1,9,107.1,287,359.5,372.8,251.2,277.1,1.2,0.5,1724.4,41.8,133.2,1270.5,278.8,Heavy Rainfall,1364.3,1102.3,1215.5,1227.3666666666666,1282.12
Jharkhand,1918,4.2,2.4,3.6,15.5,78.5,324,149.7,406.7,175.9,1.7,0,0.5,1162.6,6.5,97.6,1056.3,2.2,Normal,1724.4,1364.3,1102.3,1397,1398.42
Jharkhand,1919,102.9,16.2,23.5,19,67.9,367.3,331.8,398.2,215.7,87.4,3.4,0.1,1633.5,119.1,110.4,1313,91,Normal,1162.6,1724.4,1364.3,1417.1,1313.82
Jharkhand,1920,0,19.5,62.6,8.8,41.9,109.4,660.2,321.6,184.7,6.3,0,0,1415,19.5,113.3,1275.9,6.3,Normal,1633.5,1162.6,1724.4,1506.8333333333333,1397.42
Jharkhand,1921,37.1,11,1.4,20.8,12.9,228.2,325.2,391.5,182.8,22.8,0,0,1233.8,48.1,35.2,1127.7,22.8,Normal,1415,1633.5,1162.6,1403.7,1459.96
Jharkhand,1922,8.2,6.2,0,14.5,19.5,305.3,404.7,365.9,250,58.8,9.2,0.9,1443.2,14.4,34,1325.9,68.9,Normal,1233.8,1415,1633.5,1427.4333333333334,1433.86
Jharkhand,1923,0.7,68.3,5.3,5.1,26.7,186,398.4,552.5,124,46,18.2,0.6,1431.9,69,37.1,1260.9,64.8,Normal,1443.2,1233.8,1415,1364,1377.62
Jharkhand,1924,23,16.6,1.9,12.2,26.3,148.7,431.8,269.6,323.6,75.1,103.1,0,1431.8,39.5,40.4,1173.7,178.2,Normal,1431.9,1443.2,1233.8,1369.6333333333334,1431.48
Jharkhand,1925,4.7,6.1,12.1,37.1,84.6,196.5,428.3,314,172.5,63.5,7.7,0.5,1327.6,10.8,133.8,1111.3,71.7,Normal,1431.8,1431.9,1443.2,1435.6333333333334,1391.14
Jharkhand,1926,33.5,3.4,95,13.5,41.5,55.7,466.5,391.2,309.6,44.6,2.9,21,1478.4,36.9,150,1223,68.5,Normal,1327.6,1431.8,1431.9,1397.1,1373.66
Jharkhand,1927,27.9,99,31.6,2.9,41.7,92.3,452.5,311.6,156.4,51.4,15.8,0,1283.1,126.8,76.3,1012.8,67.2,Normal,1478.4,1327.6,1431.8,1412.6,1422.58
Jharkhand,1928,51.4,11.8,3,26.4,48.1,313.4,396.7,213.7,131.7,183.3,0.1,4.4,1384,63.2,77.4,1055.5,187.8,Normal,1283.1,1478.4,1327.6,1363.0333333333333,1390.56
Jharkhand,1929,63.9,15.2,12.7,11.4,29.5,111.4,541.7,412.2,124.6,236.4,0,52.5,1611.5,79.1,53.5,1190,288.8,Normal,1384,1283.1,1478.4,1381.8333333333333,1380.98
Jharkhand,1930,0.9,4.3,7.7,18.1,16.5,125.5,506.8,361.4,222.8,44.5,121.1,4.4,1434,5.2,42.3,1216.5,170,Normal,1611.5,1384,1283.1,1426.2,1416.92
Jharkhand,1931,7,116.9,18,2.2,37.1,109,357,355.2,201.2,112.7,33.4,0.8,1350.4,123.9,57.3,1022.3,146.9,Normal,1434,1611.5,1384,1476.5,1438.2
Jharkhand,1932,0,32.8,4,15,45.8,96.5,374.1,297.8,221.1,50.2,55.5,0.9,1193.8,32.8,64.8,989.5,106.6,Normal,1350.4,1434,1611.5,1465.3,1412.6
Jharkhand,1933,61.2,58.7,8.9,37,94,218.1,366.8,397.3,209.6,74.5,4.1,5.5,1535.6,119.9,139.9,1191.8,84.1,Normal,1193.8,1350.4,1434,1326.0666666666666,1394.74
Jharkhand,1934,24,10.3,1.8,13.1,13.6,166.7,324.2,341.4,230.5,55.9,12,3.9,1197.4,34.3,28.4,1062.8,71.9,Normal,1535.6,1193.8,1350.4,1359.9333333333334,1425.06
Jharkhand,1935,35.8,21.7,10,23.4,6.7,120.5,295.8,435.6,200,1.6,0,0.5,1151.6,57.5,40,1051.9,2.1,Normal,1197.4,1535.6,1193.8,1308.9333333333334,1342.24
Jharkhand,1936,15.9,18.9,13.5,5.4,93,279.1,378.9,346.2,356.8,135.2,11.4,10.1,1664.3,34.8,111.8,1361,156.7,Heavy Rainfall,1151.6,1197.4,1535.6,1294.8666666666666,1285.76
Jharkhand,1937,0,96.4,4.9,20.7,72.1,186.1,363.2,300.8,276.2,129.6,0.4,0,1450.6,96.4,97.7,1126.4,130.1,Normal,1664.3,1151.6,1197.4,1337.7666666666667,1348.54
Jharkhand,1938,29,36.1,0.2,0.8,102.1,201,269,344.1,200.4,45.1,1.9,0,1229.8,65.2,103.1,1014.5,47.1,Normal,1450.6,1664.3,1151.6,1422.1666666666665,1399.8999999999999
Jharkhand,1939,14.7,47.8,41.7,15.4,18.3,237,367.3,378.2,257,139.8,1,1.6,1519.7,62.4,75.3,1239.5,142.4,Normal,1229.8,1450.6,1664.3,1448.2333333333333,1338.74
Jharkhand,1940,0.2,38.1,89.6,15.6,42.3,123.3,339.6,387.3,130.1,41.2,0,24.6,1231.9,38.4,147.5,980.3,65.8,Normal,1519.7,1229.8,1450.6,1400.0333333333333,1403.2
Jharkhand,1941,41.6,4.2,2.5,7,52.3,287.8,357.2,365.3,196.3,164.7,34.6,0.1,1513.5,45.9,61.7,1206.5,199.3,Normal,1231.9,1519.7,1229.8,1327.1333333333334,1419.26
Jharkhand,1942,8.8,61.4,19.9,31.2,22.7,140.5,482.3,433.3,356.2,25.9,5.8,1,1589,70.2,73.8,1412.3,32.7,Normal,1513.5,1231.9,1519.7,1421.7,1389.1
Jharkhand,1943,76.4,12.5,0.7,34.9,38.9,127.5,452.1,488,245,80.1,0,0,1556.1,88.9,74.5,1312.5,80.1,Normal,1589,1513.5,1231.9,1444.8,1416.78
Jharkhand,1944,34.5,65.3,46.6,29.1,18.7,129.4,368.5,428.3,149,112.5,4.3,0.3,1386.3,99.8,94.3,1075.1,117.1,Normal,1556.1,1589,1513.5,1552.8666666666666,1482.04
Jharkhand,1945,45.8,27.4,0.4,25.6,45.2,168.4,276.6,293.1,277.2,144.6,3.2,1.2,1308.7,73.2,71.2,1015.3,149,Normal,1386.3,1556.1,1589,1510.4666666666667,1455.36
Jharkhand,1946,0,16.1,16.7,68.5,84.1,270.1,329.4,345,253,135.6,34.6,0.1,1553.2,16.1,169.3,1197.5,170.4,Normal,1308.7,1386.3,1556.1,1417.0333333333333,1470.72
Jharkhand,1947,12.1,24.1,45.9,2.8,35.7,143.8,291.1,302.8,253.5,106.2,2.3,14.3,1234.5,36.2,84.3,991.2,122.8,Normal,1553.2,1308.7,1386.3,1416.0666666666666,1478.66
Jharkhand,1948,26.7,18.7,17.7,8.4,47,185.9,386,318,207.3,96.9,89.9,0.2,1402.6,45.4,73.1,1097.1,187,Normal,1234.5,1553.2,1308.7,1365.4666666666667,1407.76
Jharkhand,1949,21.8,16.2,15.5,57.4,107.8,187.3,364,384.7,215,66,0,1,1436.7,37.9,180.7,1151,67,Normal,1402.6,1234.5,1553.2,1396.7666666666667,1377.06
Jharkhand,1950,1,14.8,31.4,1.9,36.4,318.4,389.6,389.6,173.1,21.1,11.9,3.7,1393,15.9,69.6,1270.7,36.7,Normal,1436.7,1402.6,1234.5,1357.9333333333334,1387.14
Jharkhand,1951,5.1,0.4,48.9,24.2,25.1,177.5,259.1,267,186.1,69.2,9,0,1071.7,5.5,98.2,889.7,78.2,Normal,1393,1436.7,1402.6,1410.7666666666667,1404
Jharkhand,1952,3.9,10.7,24.2,36,58,210.7,357.7,355.7,237.9,89.7,1.4,1.4,1387.4,14.6,118.2,1162,92.5,Normal,1071.7,1393,1436.7,1300.4666666666667,1307.7
Jharkhand,1953,35.3,11,0.8,7.4,28.5,213,440,416.2,314.5,23.4,19.3,0,1509.4,46.3,36.6,1383.7,42.7,Normal,1387.4,1071.7,1393,1284.0333333333333,1338.28
Jharkhand,1954,12.4,8.4,4.3,3.5,29.7,160.9,272.2,267.4,257.8,35.3,0.6,7,1059.5,20.8,37.6,958.3,42.9,Normal,1509.4,1387.4,1071.7,1322.8333333333335,1359.64
Jharkhand,1955,43.6,9.8,5.9,5.1,23.9,137.7,347.1,240.5,155.4,96.9,14.8,0.1,1080.8,53.4,34.8,880.7,111.8,Normal,1059.5,1509.4,1387.4,1318.7666666666667,1284.2
Jharkhand,1956,13.9,25.7,50.3,5.8,78.5,259.3,301.6,344.6,312.9,140.9,14.3,7.9,1555.7,39.6,134.6,1218.4,163.2,Normal,1080.8,1059.5,1509.4,1216.5666666666666,1221.76
Jharkhand,1957,56.3,24.7,30.6,2.4,6.5,163.6,498.7,293.2,283,18.2,0,0.2,1377.5,81.1,39.5,1238.6,18.4,Normal,1555.7,1080.8,1059.5,1232,1318.56
Jharkhand,1958,11.5,39.8,20,24.8,12.2,93.6,336.1,263.3,267.2,111.3,0.7,0,1180.5,51.3,56.9,960.3,112,Normal,1377.5,1555.7,1080.8,1338,1316.58
Jharkhand,1959,51.6,5.6,5.2,17.5,56.4,188.5,332.6,305.8,363.9,272.8,0,0,1599.9,57.1,79,1190.9,272.8,Normal,1180.5,1377.5,1555.7,1371.2333333333333,1250.8
Jharkhand,1960,6.6,0.5,29.3,1.9,32.1,115.6,310.1,432.7,274.6,44.8,0.6,0,1248.8,7,63.3,1133,45.4,Normal,1599.9,1180.5,1377.5,1385.9666666666667,1358.88
Jharkhand,1961,8.9,84.3,1,4.6,30,298.6,296.3,358.2,317.2,155.3,1.6,4.6,1560.5,93.2,35.6,1270.2,161.5,Normal,1248.8,1599.9,1180.5,1343.0666666666666,1392.48
Jharkhand,1962,8.2,15,4.3,31.1,26.5,167.4,251.5,265.5,213.5,55.8,0,8.9,1047.7,23.2,61.9,897.9,64.8,Normal,1560.5,1248.8,1599.9,1469.7333333333333,1393.44
Jharkhand,1963,2.8,7.8,9.9,23.3,67.7,171.5,301.6,249,241.3,228.6,11.2,0.2,1315,10.6,100.8,963.4,240.1,Normal,1047.7,1560.5,1248.8,1285.6666666666667,1327.48
Jharkhand,1964,2.2,12.2,4.7,18.9,53.8,200.4,306.4,262,214.4,71.5,3.9,0,1150.3,14.3,77.4,983.2,75.4,Normal,1315,1047.7,1560.5,1307.7333333333333,1354.38
Jharkhand,1965,0.8,8.7,26.6,31.3,14.8,113.1,354.6,215.9,206.2,39.2,0.3,0.9,1012.4,9.5,72.8,889.7,40.4,Normal,1150.3,1315,1047.7,1171,1264.46
Jharkhand,1966,24.7,3.8,0.2,10.5,22.1,233.2,174.1,263.4,87.9,35.8,15.9,8.1,879.8,28.5,32.8,758.7,59.8,Normal,1012.4,1150.3,1315,1159.2333333333333,1217.18
Jharkhand,1967,8.6,1,39.9,24.2,43.7,71.9,283.5,450.8,268.5,19.8,1.1,12.3,1225.3,9.6,107.8,1074.6,33.2,Normal,879.8,1012.4,1150.3,1014.1666666666666,1081.04
Jharkhand,1968,34.4,9.4,5.5,4.7,22,272.6,351.5,420.5,97.2,71.2,0.5,3.7,1293.4,43.9,32.2,1141.8,75.5,Normal,1225.3,879.8,1012.4,1039.1666666666665,1116.56
Jharkhand,1969,6.2,4,5,34.7,86.1,130.2,299,337.4,209.4,25.1,20.9,0.1,1158.1,10.2,125.8,976,46.1,Normal,1293.4,1225.3,879.8,1132.8333333333333,1112.24
Jharkhand,1970,24.3,16.6,28,8.4,29.7,182.4,300,252.8,380.7,67,1.5,0,1291.5,40.9,66.1,1116,68.5,Normal,1158.1,1293.4,1225.3,1225.6,1113.8
Jharkhand,1971,43.4,24.3,2.1,95.6,83.5,272.3,503.1,526.1,237.5,104,6.7,0.1,1898.6,67.7,181.2,1539,110.8,Heavy Rainfall,1291.5,1158.1,1293.4,1247.6666666666667,1169.62
Jharkhand,1972,8.6,46.5,0.2,9.1,3.2,75.9,248.5,352.7,175.1,54.4,21.6,0.4,996.1,55.1,12.5,852.1,76.3,Normal,1898.6,1291.5,1158.1,1449.3999999999999,1373.3799999999999
Jharkhand,1973,10.6,15.2,23.9,7.1,56.4,184.3,224.3,294.6,365.4,245.1,13.7,0.6,1441,25.8,87.4,1068.5,259.4,Normal,996.1,1898.6,1291.5,1395.4,1327.54
Jharkhand,1974,2.6,0.5,24.3,3.3,51.9,64.9,334.9,331.7,235,76.6,0.3,1,1127,3.1,79.5,966.6,77.9,Normal,1441,996.1,1898.6,1445.2333333333333,1357.06
Jharkhand,1975,17.2,13.4,26,10.1,30.1,121,477.6,339.2,224.3,102.5,0.1,0,1361.3,30.6,66.1,1162.1,102.6,Normal,1127,1441,996.1,1188.0333333333333,1350.84
Jharkhand,1976,0,23.1,7.2,25.2,58.2,107,297.5,263,394.5,9.3,3.2,3.5,1191.8,23.1,90.6,1062,16,Normal,1361.3,1127,1441,1309.7666666666667,1364.8
Jharkhand,1977,19.2,8.1,3.8,47.9,102.5,281.1,458.3,316.4,184.8,50.3,27.3,21.8,1521.5,27.3,154.2,1240.7,99.3,Normal,1191.8,1361.3,1127,1226.7,1223.44
Jharkhand,1978,10.5,50.9,45.3,28.4,33.8,283.7,252.8,341.1,376.5,114.3,7,12,1556.1,61.4,107.5,1254,133.2,Normal,1521.5,1191.8,1361.3,1358.2,1328.52
Jharkhand,1979,22.4,38.7,6.1,19.5,6.1,129.1,286,174.9,134.2,36.1,18.7,11,882.8,61.1,31.6,724.3,65.8,Normal,1556.1,1521.5,1191.8,1423.1333333333332,1351.54
Jharkhand,1980,13.6,14.9,37.1,21,40,273.7,350.7,281.2,232.1,73.8,0,2.3,1340.6,28.5,98.1,1137.8,76.1,Normal,882.8,1556.1,1521.5,1320.1333333333332,1302.7
Jharkhand,1981,40.7,33.5,20.1,40.9,94.9,143.3,355.3,226.4,189.5,6.1,3.1,13.4,1167.2,74.2,156,914.5,22.5,Normal,1340.6,882.8,1556.1,1259.8333333333333,1298.56
Jharkhand,1982,8.4,23.6,77.3,30.9,33.4,183.9,180.8,358.7,118.1,52.7,15.7,1.8,1085.3,32,141.5,841.5,70.2,Normal,1167.2,1340.6,882.8,1130.2,1293.6399999999999
Jharkhand,1983,4.3,33.1,9.9,44.4,83.3,131.8,280,240.6,308.8,110.7,0.2,14.7,1261.7,37.4,137.6,961.2,125.5,Normal,1085.3,1167.2,1340.6,1197.7,1206.3999999999999
Jharkhand,1984,33.4,26.2,1.6,14.1,31,479.6,350.4,387.3,155.8,50.2,0.1,0.1,1529.9,59.6,46.7,1373.2,50.5,Normal,1261.7,1085.3,1167.2,1171.4,1147.52
Jharkhand,1985,19.1,9.1,1.6,8.8,48.2,131.2,338,312.6,216.6,153.7,0.5,0.9,1240.3,28.3,58.6,998.3,155.1,Normal,1529.9,1261.7,1085.3,1292.3,1276.94
Jharkhand,1986,6.9,21.2,3.8,25,74.8,253,352.2,212.9,188.5,128.2,31.1,37.9,1335.6,28.1,103.7,1006.6,197.2,Normal,1240.3,1529.9,1261.7,1343.9666666666667,1256.88
Jharkhand,1987,5.9,10.1,10.9,30.3,44.9,93.1,410.8,371.1,299.1,19.7,31.4,5.4,1332.7,15.9,86.1,1174.1,56.6,Normal,1335.6,1240.3,1529.9,1368.6,1290.56
Jharkhand,1988,3.1,37.1,42.2,23.7,23.6,303.6,273.5,276.1,127.8,38.7,2.6,1.6,1153.7,40.2,89.5,981.1,42.9,Normal,1332.7,1335.6,1240.3,1302.8666666666666,1340.04
Jharkhand,1989,1.9,0.3,2.8,0.1,66.4,246,285.6,258.9,219,39.6,8.6,19.7,1149,2.2,69.3,1009.5,67.9,Normal,1153.7,1332.7,1335.6,1274,1318.44
Jharkhand,1990,0.8,48,22.2,15.4,90.6,197.4,430.7,230.8,226,128.1,14.2,0.3,1404.2,48.7,128.2,1084.8,142.6,Normal,1149,1153.7,1332.7,1211.8,1242.26
Jharkhand,1991,19.3,8,31.1,11.2,33.7,171.3,252.9,384,274,29.4,1.9,34.2,1250.9,27.3,76,1082.2,65.5,Normal,1404.2,1149,1153.7,1235.6333333333334,1275.04
Jharkhand,1992,2.3,6.1,0.6,8.8,51.8,129.8,295.7,265.2,148.5,22.5,1.6,0.3,933,8.3,61.2,839.2,24.3,Normal,1250.9,1404.2,1149,1268.0333333333333,1258.1000000000001
Jharkhand,1993,1.7,2,16.1,32,50.5,203.2,214.4,245.9,372.4,49.6,16.2,0,1204,3.7,98.6,1035.9,65.9,Normal,933,1250.9,1404.2,1196.0333333333333,1178.16
Jharkhand,1994,17.7,23.8,0.6,20,29.2,391.3,451.6,360.7,162.8,118.9,2.7,0.1,1579.4,41.5,49.8,1366.3,121.8,Normal,1204,933,1250.9,1129.3,1188.22
Jharkhand,1995,13.7,9.7,22.4,4.3,30.3,134.2,312.3,301.5,395.9,37.5,84.7,20.1,1366.5,23.5,56.9,1143.9,142.2,Normal,1579.4,1204,933,1238.8,1274.3
